event_id,gorilla_id,event_date,group_id,illness_type,severity,days_ill,recovered,veterinary_treated,transmission_source,linked_tourist_visit,name,sex,age_years,age_category,immunocompromised,status,altitude_m,year,month,quarter,season,rainfall_mm,temp_mean_c,humidity_pct,is_respiratory,is_severe,is_fatal
GHE-04786,G-0026,2021-08-25,Susa,respiratory,fatal,9,False,True,background_seasonal,,Inkumbuzi,M,2,infant,False,unknown,3200,2021,8,3,dry_long,3.04,14.3,60.8,1,1,1
GHE-04787,G-0026,2021-09-09,Susa,respiratory,fatal,13,False,True,tourism_linked,2021-08-27,Inkumbuzi,M,2,infant,False,unknown,3200,2021,9,3,dry_long,1.99,14.0,52.3,1,1,1
GHE-04817,G-0026,2022-04-03,Susa,respiratory,fatal,10,False,False,background_seasonal,,Inkumbuzi,M,2,infant,False,unknown,3200,2022,4,2,wet_long,0.96,8.9,76.1,1,1,1
GHE-04822,G-0026,2022-04-11,Susa,respiratory,fatal,8,False,True,background_seasonal,,Inkumbuzi,M,2,infant,False,unknown,3200,2022,4,2,wet_long,14.06,11.4,81.3,1,1,1
GHE-04828,G-0026,2022-05-04,Susa,dermatological,fatal,5,False,True,background_seasonal,,Inkumbuzi,M,2,infant,False,unknown,3200,2022,5,2,wet_long,1.05,10.8,88.2,0,1,1
GHE-03681,G-0024,2019-04-18,Susa,respiratory,fatal,13,False,True,maternal_intragroup,,Ndeze,M,0,infant,False,alive,3200,2019,4,2,wet_long,8.0,10.5,80.2,1,1,1
GHE-03682,G-0024,2019-04-19,Susa,respiratory,fatal,13,False,False,maternal_intragroup,,Ndeze,M,0,infant,False,alive,3200,2019,4,2,wet_long,11.12,10.3,74.9,1,1,1
GHE-04833,G-0026,2022-05-21,Susa,gastrointestinal,fatal,19,False,True,background_seasonal,,Inkumbuzi,M,2,infant,False,unknown,3200,2022,5,2,wet_long,1.5,11.2,74.2,0,1,1
GHE-04841,G-0026,2022-08-22,Susa,respiratory,fatal,11,False,True,tourism_linked,2022-08-09,Inkumbuzi,M,2,infant,False,unknown,3200,2022,8,3,dry_long,0.97,14.3,65.2,1,1,1
GHE-04842,G-0026,2022-08-12,Susa,respiratory,fatal,21,False,True,background_seasonal,,Inkumbuzi,M,2,infant,False,unknown,3200,2022,8,3,dry_long,2.62,14.9,71.1,1,1,1
GHE-04847,G-0026,2022-09-30,Susa,respiratory,fatal,10,False,True,maternal_intragroup,,Inkumbuzi,M,2,infant,False,unknown,3200,2022,9,3,dry_long,0.46,14.2,64.0,1,1,1
GHE-20229,G-0104,2022-04-05,Umubano,respiratory,fatal,19,False,True,maternal_intragroup,,Umwana,F,2,infant,False,alive,2700,2022,4,2,wet_long,3.04,10.4,93.6,1,1,1
GHE-20237,G-0104,2022-05-23,Umubano,respiratory,fatal,15,False,True,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2022,5,2,wet_long,21.24,10.5,84.7,1,1,1
GHE-00178,G-0001,2021-10-23,Susa,respiratory,fatal,20,False,True,tourism_linked,2021-10-16,Akagera,M,28,silverback,False,alive,3200,2021,10,4,wet_short,16.93,11.3,75.3,1,1,1
GHE-04870,G-0026,2023-02-15,Susa,respiratory,fatal,18,False,False,background_seasonal,,Inkumbuzi,M,2,infant,False,unknown,3200,2023,2,1,dry_short,2.0,12.1,67.9,1,1,1
GHE-04914,G-0026,2023-12-14,Susa,respiratory,fatal,11,False,True,maternal_intragroup,,Inkumbuzi,M,2,infant,False,unknown,3200,2023,12,4,dry_short,4.34,14.5,67.9,1,1,1
GHE-04923,G-0027,2015-03-10,Susa,dermatological,fatal,10,False,False,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2015,3,1,wet_long,4.98,9.9,71.8,0,1,1
GHE-04943,G-0027,2015-07-15,Susa,other,fatal,12,False,True,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2015,7,3,dry_long,2.13,12.6,43.1,0,1,1
GHE-03656,G-0024,2018-10-30,Susa,respiratory,fatal,6,False,False,background_seasonal,,Ndeze,M,0,infant,False,alive,3200,2018,10,4,wet_short,0.58,12.2,73.8,1,1,1
GHE-04977,G-0027,2016-02-13,Susa,respiratory,fatal,6,False,False,maternal_intragroup,,Musaza,M,0,infant,False,alive,3200,2016,2,1,dry_short,6.69,12.2,53.2,1,1,1
GHE-04993,G-0027,2016-05-18,Susa,respiratory,fatal,9,False,True,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2016,5,2,wet_long,13.6,8.9,100.0,1,1,1
GHE-04994,G-0027,2016-05-25,Susa,dermatological,fatal,20,False,True,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2016,5,2,wet_long,18.14,9.2,76.8,0,1,1
GHE-03644,G-0024,2018-07-21,Susa,dermatological,fatal,19,False,False,background_seasonal,,Ndeze,M,0,infant,False,alive,3200,2018,7,3,dry_long,1.67,16.3,50.2,0,1,1
GHE-03646,G-0024,2018-08-14,Susa,respiratory,fatal,11,False,True,maternal_intragroup,,Ndeze,M,0,infant,False,alive,3200,2018,8,3,dry_long,0.19,13.1,60.4,1,1,1
GHE-05017,G-0027,2016-11-01,Susa,respiratory,fatal,13,False,True,tourism_linked,2016-10-25,Musaza,M,0,infant,False,alive,3200,2016,11,4,wet_short,1.42,10.4,70.3,1,1,1
GHE-05021,G-0027,2016-11-22,Susa,dermatological,fatal,7,False,False,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2016,11,4,wet_short,1.56,10.5,74.4,0,1,1
GHE-20176,G-0104,2021-05-28,Umubano,dermatological,fatal,11,False,True,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2021,5,2,wet_long,13.02,9.9,69.9,0,1,1
GHE-20193,G-0104,2021-10-15,Umubano,respiratory,fatal,19,False,True,maternal_intragroup,,Umwana,F,2,infant,False,alive,2700,2021,10,4,wet_short,7.32,10.5,65.3,1,1,1
GHE-00196,G-0001,2022-04-15,Susa,respiratory,fatal,16,False,True,background_seasonal,,Akagera,M,28,silverback,False,alive,3200,2022,4,2,wet_long,9.18,10.4,85.7,1,1,1
GHE-05035,G-0027,2017-01-09,Susa,respiratory,fatal,13,False,True,maternal_intragroup,,Musaza,M,0,infant,False,alive,3200,2017,1,1,dry_short,1.23,12.8,65.4,1,1,1
GHE-05039,G-0027,2017-02-22,Susa,respiratory,fatal,19,False,True,tourism_linked,2017-02-15,Musaza,M,0,infant,False,alive,3200,2017,2,1,dry_short,1.98,14.0,58.5,1,1,1
GHE-05072,G-0027,2017-08-18,Susa,respiratory,fatal,13,False,True,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2017,8,3,dry_long,4.09,12.8,52.6,1,1,1
GHE-05094,G-0027,2017-12-22,Susa,respiratory,fatal,12,False,True,maternal_intragroup,,Musaza,M,0,infant,False,alive,3200,2017,12,4,dry_short,1.45,13.9,59.0,1,1,1
GHE-05097,G-0027,2018-01-04,Susa,respiratory,fatal,10,False,True,maternal_intragroup,,Musaza,M,0,infant,False,alive,3200,2018,1,1,dry_short,2.37,13.3,72.9,1,1,1
GHE-05116,G-0027,2018-04-09,Susa,respiratory,fatal,19,False,True,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2018,4,2,wet_long,0.99,8.1,82.2,1,1,1
GHE-03609,G-0024,2018-02-19,Susa,respiratory,fatal,7,False,True,background_seasonal,,Ndeze,M,0,infant,False,alive,3200,2018,2,1,dry_short,4.79,12.5,60.9,1,1,1
GHE-03612,G-0024,2018-02-27,Susa,respiratory,fatal,21,False,False,background_seasonal,,Ndeze,M,0,infant,False,alive,3200,2018,2,1,dry_short,3.94,12.4,67.5,1,1,1
GHE-05127,G-0027,2018-05-22,Susa,injury,fatal,20,False,True,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2018,5,2,wet_long,13.54,10.0,79.3,0,1,1
GHE-05145,G-0027,2018-10-25,Susa,respiratory,fatal,6,False,True,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2018,10,4,wet_short,3.02,10.7,78.7,1,1,1
GHE-03585,G-0024,2017-10-26,Susa,respiratory,fatal,8,False,False,background_seasonal,,Ndeze,M,0,infant,False,alive,3200,2017,10,4,wet_short,4.88,10.1,71.9,1,1,1
GHE-03591,G-0024,2017-11-22,Susa,respiratory,fatal,15,False,False,background_seasonal,,Ndeze,M,0,infant,False,alive,3200,2017,11,4,wet_short,8.75,9.9,81.8,1,1,1
GHE-03598,G-0024,2017-12-20,Susa,respiratory,fatal,14,False,True,background_seasonal,,Ndeze,M,0,infant,False,alive,3200,2017,12,4,dry_short,0.46,11.9,64.7,1,1,1
GHE-05157,G-0027,2018-12-26,Susa,respiratory,fatal,5,False,False,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2018,12,4,dry_short,5.62,12.7,59.8,1,1,1
GHE-05163,G-0027,2019-01-22,Susa,respiratory,fatal,10,False,False,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2019,1,1,dry_short,1.21,13.2,68.7,1,1,1
GHE-20110,G-0104,2020-04-13,Umubano,respiratory,fatal,7,False,True,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2020,4,2,wet_long,2.86,10.2,82.9,1,1,1
GHE-20117,G-0104,2020-05-10,Umubano,gastrointestinal,fatal,20,False,True,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2020,5,2,wet_long,18.99,9.1,67.5,0,1,1
GHE-20144,G-0104,2021-01-11,Umubano,respiratory,fatal,7,False,True,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2021,1,1,dry_short,0.4,13.1,69.2,1,1,1
GHE-20148,G-0104,2021-02-10,Umubano,respiratory,fatal,19,False,True,tourism_linked,2021-01-28,Umwana,F,2,infant,False,alive,2700,2021,2,1,dry_short,0.44,13.1,70.9,1,1,1
GHE-00215,G-0001,2023-03-15,Susa,injury,fatal,13,False,True,background_seasonal,,Akagera,M,28,silverback,False,alive,3200,2023,3,1,wet_long,0.93,10.8,73.5,0,1,1
GHE-05170,G-0027,2019-03-23,Susa,respiratory,fatal,20,False,True,maternal_intragroup,,Musaza,M,0,infant,False,alive,3200,2019,3,1,wet_long,1.35,11.3,81.7,1,1,1
GHE-05200,G-0027,2019-10-02,Susa,gastrointestinal,fatal,8,False,False,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2019,10,4,wet_short,2.86,12.3,71.5,0,1,1
GHE-05206,G-0027,2019-11-08,Susa,respiratory,fatal,16,False,True,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2019,11,4,wet_short,4.32,10.6,73.8,1,1,1
GHE-05221,G-0027,2020-02-08,Susa,respiratory,fatal,20,False,False,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2020,2,1,dry_short,0.25,13.0,62.0,1,1,1
GHE-05237,G-0027,2020-05-09,Susa,respiratory,fatal,15,False,True,maternal_intragroup,,Musaza,M,0,infant,False,alive,3200,2020,5,2,wet_long,16.63,10.2,81.7,1,1,1
GHE-05254,G-0027,2020-09-04,Susa,dermatological,fatal,21,False,True,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2020,9,3,dry_long,0.26,12.9,58.2,0,1,1
GHE-05264,G-0027,2020-11-09,Susa,respiratory,fatal,11,False,True,maternal_intragroup,,Musaza,M,0,infant,False,alive,3200,2020,11,4,wet_short,3.43,11.1,70.4,1,1,1
GHE-05270,G-0027,2021-01-08,Susa,gastrointestinal,fatal,10,False,True,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2021,1,1,dry_short,4.73,13.3,67.0,0,1,1
GHE-05272,G-0027,2021-02-03,Susa,respiratory,fatal,10,False,False,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2021,2,1,dry_short,1.16,12.7,70.1,1,1,1
GHE-03566,G-0024,2017-05-21,Susa,respiratory,fatal,20,False,True,background_seasonal,,Ndeze,M,0,infant,False,alive,3200,2017,5,2,wet_long,3.76,11.1,76.7,1,1,1
GHE-20051,G-0104,2019-04-10,Umubano,respiratory,fatal,9,False,False,maternal_intragroup,,Umwana,F,2,infant,False,alive,2700,2019,4,2,wet_long,3.77,12.1,78.2,1,1,1
GHE-20057,G-0104,2019-05-10,Umubano,respiratory,fatal,5,False,False,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2019,5,2,wet_long,17.66,8.9,83.7,1,1,1
GHE-20063,G-0104,2019-06-28,Umubano,respiratory,fatal,21,False,False,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2019,6,2,dry_long,1.13,12.7,57.2,1,1,1
GHE-20086,G-0104,2019-11-18,Umubano,respiratory,fatal,14,False,True,maternal_intragroup,,Umwana,F,2,infant,False,alive,2700,2019,11,4,wet_short,0.16,11.3,71.9,1,1,1
GHE-00232,G-0001,2023-10-13,Susa,respiratory,fatal,14,False,True,background_seasonal,,Akagera,M,28,silverback,False,alive,3200,2023,10,4,wet_short,8.44,11.4,74.6,1,1,1
GHE-05298,G-0027,2021-05-10,Susa,respiratory,fatal,9,False,True,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2021,5,2,wet_long,6.92,10.1,85.0,1,1,1
GHE-05304,G-0027,2021-05-30,Susa,respiratory,fatal,15,False,True,tourism_linked,2021-05-28,Musaza,M,0,infant,False,alive,3200,2021,5,2,wet_long,0.05,11.2,79.6,1,1,1
GHE-03549,G-0024,2016-12-19,Susa,respiratory,fatal,5,False,False,maternal_intragroup,,Ndeze,M,0,infant,False,alive,3200,2016,12,4,dry_short,4.76,12.3,64.7,1,1,1
GHE-05345,G-0027,2022-03-17,Susa,respiratory,fatal,19,False,False,maternal_intragroup,,Musaza,M,0,infant,False,alive,3200,2022,3,1,wet_long,1.64,9.0,74.1,1,1,1
GHE-05361,G-0027,2022-07-01,Susa,dermatological,fatal,13,False,True,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2022,7,3,dry_long,0.7,13.7,47.1,0,1,1
GHE-05376,G-0027,2022-10-06,Susa,respiratory,fatal,8,False,True,tourism_linked,2022-10-03,Musaza,M,0,infant,False,alive,3200,2022,10,4,wet_short,6.12,12.0,78.6,1,1,1
GHE-03525,G-0024,2016-05-27,Susa,respiratory,fatal,7,False,True,background_seasonal,,Ndeze,M,0,infant,False,alive,3200,2016,5,2,wet_long,20.61,10.2,74.8,1,1,1
GHE-03526,G-0024,2016-06-06,Susa,respiratory,fatal,9,False,True,tourism_linked,2016-06-04,Ndeze,M,0,infant,False,alive,3200,2016,6,2,dry_long,0.27,10.6,58.7,1,1,1
GHE-03533,G-0024,2016-09-03,Susa,respiratory,fatal,9,False,True,tourism_linked,2016-08-21,Ndeze,M,0,infant,False,alive,3200,2016,9,3,dry_long,2.05,11.9,55.8,1,1,1
GHE-05386,G-0027,2022-11-19,Susa,respiratory,fatal,18,False,False,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2022,11,4,wet_short,11.32,11.4,75.3,1,1,1
GHE-20001,G-0104,2018-07-02,Umubano,respiratory,fatal,7,False,True,maternal_intragroup,,Umwana,F,2,infant,False,alive,2700,2018,7,3,dry_long,0.66,15.4,66.3,1,1,1
GHE-00243,G-0002,2015-07-27,Susa,respiratory,fatal,20,False,True,tourism_linked,2015-07-18,Nkima,M,16,adult_male,False,alive,3200,2015,7,3,dry_long,1.52,14.2,66.0,1,1,1
GHE-20040,G-0104,2019-02-20,Umubano,respiratory,fatal,19,False,False,maternal_intragroup,,Umwana,F,2,infant,False,alive,2700,2019,2,1,dry_short,0.27,13.1,65.3,1,1,1
GHE-20041,G-0104,2019-02-28,Umubano,respiratory,fatal,19,False,False,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2019,2,1,dry_short,2.25,13.1,62.8,1,1,1
GHE-05390,G-0027,2022-12-17,Susa,respiratory,fatal,17,False,False,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2022,12,4,dry_short,0.65,12.3,70.6,1,1,1
GHE-05392,G-0027,2022-12-26,Susa,respiratory,fatal,17,False,True,maternal_intragroup,,Musaza,M,0,infant,False,alive,3200,2022,12,4,dry_short,0.32,13.7,65.2,1,1,1
GHE-05414,G-0027,2023-05-05,Susa,respiratory,fatal,13,False,True,background_seasonal,,Musaza,M,0,infant,False,alive,3200,2023,5,2,wet_long,8.1,9.7,84.6,1,1,1
GHE-05475,G-0028,2015-04-23,Susa,respiratory,fatal,9,False,True,background_seasonal,,Bwenge,M,2,infant,False,alive,3200,2015,4,2,wet_long,9.9,8.9,79.4,1,1,1
GHE-05479,G-0028,2015-05-05,Susa,respiratory,fatal,11,False,False,background_seasonal,,Bwenge,M,2,infant,False,alive,3200,2015,5,2,wet_long,10.83,10.4,71.7,1,1,1
GHE-05497,G-0028,2015-10-04,Susa,respiratory,fatal,19,False,True,maternal_intragroup,,Bwenge,M,2,infant,False,alive,3200,2015,10,4,wet_short,0.64,11.3,66.6,1,1,1
GHE-05498,G-0028,2015-10-14,Susa,respiratory,fatal,20,False,False,maternal_intragroup,,Bwenge,M,2,infant,False,alive,3200,2015,10,4,wet_short,36.38,11.4,73.1,1,1,1
GHE-05501,G-0028,2015-11-11,Susa,respiratory,fatal,14,False,True,background_seasonal,,Bwenge,M,2,infant,False,alive,3200,2015,11,4,wet_short,7.45,11.2,57.5,1,1,1
GHE-05508,G-0028,2016-01-14,Susa,respiratory,fatal,19,False,True,tourism_linked,2016-01-05,Bwenge,M,2,infant,False,alive,3200,2016,1,1,dry_short,9.33,11.5,58.7,1,1,1
GHE-03483,G-0024,2015-06-12,Susa,respiratory,fatal,16,False,True,background_seasonal,,Ndeze,M,0,infant,False,alive,3200,2015,6,2,dry_long,0.94,13.8,68.3,1,1,1
GHE-05530,G-0028,2016-05-23,Susa,respiratory,fatal,9,False,True,background_seasonal,,Bwenge,M,2,infant,False,alive,3200,2016,5,2,wet_long,12.2,10.6,79.6,1,1,1
GHE-05531,G-0028,2016-05-25,Susa,respiratory,fatal,18,False,True,background_seasonal,,Bwenge,M,2,infant,False,alive,3200,2016,5,2,wet_long,18.14,9.2,76.8,1,1,1
GHE-05535,G-0028,2016-07-06,Susa,respiratory,fatal,9,False,True,maternal_intragroup,,Bwenge,M,2,infant,False,alive,3200,2016,7,3,dry_long,0.37,13.1,65.3,1,1,1
GHE-05536,G-0028,2016-07-19,Susa,respiratory,fatal,15,False,True,maternal_intragroup,,Bwenge,M,2,infant,False,alive,3200,2016,7,3,dry_long,2.17,14.5,63.2,1,1,1
GHE-19914,G-0104,2017-02-07,Umubano,respiratory,fatal,12,False,True,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2017,2,1,dry_short,7.51,12.9,66.7,1,1,1
GHE-19929,G-0104,2017-04-12,Umubano,gastrointestinal,fatal,5,False,True,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2017,4,2,wet_long,8.11,11.0,86.9,0,1,1
GHE-19935,G-0104,2017-05-16,Umubano,respiratory,fatal,5,False,True,maternal_intragroup,,Umwana,F,2,infant,False,alive,2700,2017,5,2,wet_long,1.16,9.5,80.8,1,1,1
GHE-19955,G-0104,2017-11-23,Umubano,respiratory,fatal,20,False,True,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2017,11,4,wet_short,1.53,9.0,75.3,1,1,1
GHE-05547,G-0028,2016-12-30,Susa,respiratory,fatal,12,False,True,maternal_intragroup,,Bwenge,M,2,infant,False,alive,3200,2016,12,4,dry_short,1.84,13.1,57.5,1,1,1
GHE-05573,G-0028,2017-07-07,Susa,respiratory,fatal,6,False,True,tourism_linked,2017-06-29,Bwenge,M,2,infant,False,alive,3200,2017,7,3,dry_long,2.88,14.2,57.5,1,1,1
GHE-03468,G-0024,2015-04-09,Susa,respiratory,fatal,7,False,True,maternal_intragroup,,Ndeze,M,0,infant,False,alive,3200,2015,4,2,wet_long,3.67,10.5,79.0,1,1,1
GHE-03472,G-0024,2015-04-16,Susa,respiratory,fatal,5,False,False,background_seasonal,,Ndeze,M,0,infant,False,alive,3200,2015,4,2,wet_long,3.07,10.8,79.8,1,1,1
GHE-03442,G-0023,2023-10-11,Susa,respiratory,fatal,20,False,True,maternal_intragroup,,Munyinya,M,0,infant,False,alive,3200,2023,10,4,wet_short,4.24,11.6,76.7,1,1,1
GHE-03456,G-0023,2023-12-17,Susa,respiratory,fatal,16,False,True,maternal_intragroup,,Munyinya,M,0,infant,False,alive,3200,2023,12,4,dry_short,0.24,12.7,69.0,1,1,1
GHE-05712,G-0028,2019-10-14,Susa,respiratory,fatal,11,False,True,tourism_linked,2019-10-05,Bwenge,M,2,infant,False,alive,3200,2019,10,4,wet_short,12.05,10.2,72.5,1,1,1
GHE-05713,G-0028,2019-10-08,Susa,respiratory,fatal,8,False,True,background_seasonal,,Bwenge,M,2,infant,False,alive,3200,2019,10,4,wet_short,10.7,11.5,67.1,1,1,1
GHE-05720,G-0028,2019-11-23,Susa,respiratory,fatal,7,False,False,background_seasonal,,Bwenge,M,2,infant,False,alive,3200,2019,11,4,wet_short,1.72,10.9,73.3,1,1,1
GHE-03431,G-0023,2023-07-01,Susa,respiratory,fatal,17,False,True,tourism_linked,2023-06-23,Munyinya,M,0,infant,False,alive,3200,2023,7,3,dry_long,4.51,11.7,65.2,1,1,1
GHE-19856,G-0104,2016-04-06,Umubano,respiratory,fatal,18,False,True,maternal_intragroup,,Umwana,F,2,infant,False,alive,2700,2016,4,2,wet_long,1.77,12.1,83.0,1,1,1
GHE-19870,G-0104,2016-05-27,Umubano,respiratory,fatal,14,False,True,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2016,5,2,wet_long,20.61,10.2,74.8,1,1,1
GHE-19887,G-0104,2016-10-14,Umubano,gastrointestinal,fatal,17,False,True,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2016,10,4,wet_short,2.61,10.4,75.8,0,1,1
GHE-19905,G-0104,2016-12-27,Umubano,respiratory,fatal,17,False,True,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2016,12,4,dry_short,1.61,13.1,60.2,1,1,1
GHE-19912,G-0104,2017-02-06,Umubano,respiratory,fatal,16,False,True,maternal_intragroup,,Umwana,F,2,infant,False,alive,2700,2017,2,1,dry_short,13.22,12.3,69.9,1,1,1
GHE-05739,G-0028,2020-04-02,Susa,respiratory,fatal,21,False,True,background_seasonal,,Bwenge,M,2,infant,False,alive,3200,2020,4,2,wet_long,5.94,11.5,86.5,1,1,1
GHE-05740,G-0028,2020-04-06,Susa,respiratory,fatal,19,False,True,maternal_intragroup,,Bwenge,M,2,infant,False,alive,3200,2020,4,2,wet_long,13.2,11.0,94.5,1,1,1
GHE-05764,G-0028,2020-07-25,Susa,respiratory,fatal,12,False,True,tourism_linked,2020-07-21,Bwenge,M,2,infant,False,alive,3200,2020,7,3,dry_long,1.11,12.8,61.0,1,1,1
GHE-05777,G-0028,2021-01-12,Susa,gastrointestinal,fatal,13,False,True,background_seasonal,,Bwenge,M,2,infant,False,alive,3200,2021,1,1,dry_short,1.23,11.3,59.8,0,1,1
GHE-05783,G-0028,2021-02-25,Susa,injury,fatal,5,False,True,background_seasonal,,Bwenge,M,2,infant,False,alive,3200,2021,2,1,dry_short,5.23,12.7,73.4,0,1,1
GHE-03419,G-0023,2023-04-02,Susa,respiratory,fatal,21,False,True,background_seasonal,,Munyinya,M,0,infant,False,alive,3200,2023,4,2,wet_long,11.87,10.5,90.0,1,1,1
GHE-05820,G-0028,2021-11-19,Susa,respiratory,fatal,14,False,True,tourism_linked,2021-11-12,Bwenge,M,2,infant,False,alive,3200,2021,11,4,wet_short,1.81,11.1,75.4,1,1,1
GHE-05841,G-0028,2022-03-30,Susa,respiratory,fatal,7,False,True,maternal_intragroup,,Bwenge,M,2,infant,False,alive,3200,2022,3,1,wet_long,14.91,11.0,84.8,1,1,1
GHE-05863,G-0028,2022-08-01,Susa,respiratory,fatal,8,False,True,background_seasonal,,Bwenge,M,2,infant,False,alive,3200,2022,8,3,dry_long,0.33,13.8,62.8,1,1,1
GHE-05871,G-0028,2022-11-02,Susa,respiratory,fatal,17,False,False,tourism_linked,2022-10-28,Bwenge,M,2,infant,False,alive,3200,2022,11,4,wet_short,4.54,11.1,71.7,1,1,1
GHE-19812,G-0104,2015-05-10,Umubano,respiratory,fatal,6,False,False,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2015,5,2,wet_long,13.4,10.5,75.8,1,1,1
GHE-19819,G-0104,2015-06-20,Umubano,respiratory,fatal,13,False,True,background_seasonal,,Umwana,F,2,infant,False,alive,2700,2015,6,2,dry_long,1.51,13.3,50.1,1,1,1
GHE-19825,G-0104,2015-07-30,Umubano,respiratory,fatal,16,False,False,maternal_intragroup,,Umwana,F,2,infant,False,alive,2700,2015,7,3,dry_long,0.72,12.9,47.5,1,1,1
GHE-19830,G-0104,2015-10-09,Umubano,respiratory,fatal,19,False,False,maternal_intragroup,,Umwana,F,2,infant,False,alive,2700,2015,10,4,wet_short,8.6,10.9,71.5,1,1,1
GHE-19837,G-0104,2015-11-29,Umubano,respiratory,fatal,17,False,True,maternal_intragroup,,Umwana,F,2,infant,False,alive,2700,2015,11,4,wet_short,1.99,12.7,76.5,1,1,1
GHE-19845,G-0104,2016-02-20,Umubano,respiratory,fatal,16,False,True,tourism_linked,2016-02-14,Umwana,F,2,infant,False,alive,2700,2016,2,1,dry_short,1.77,10.2,62.4,1,1,1
GHE-05886,G-0028,2022-12-31,Susa,respiratory,fatal,12,False,True,maternal_intragroup,,Bwenge,M,2,infant,False,alive,3200,2022,12,4,dry_short,6.33,14.3,62.4,1,1,1
GHE-05903,G-0028,2023-04-14,Susa,respiratory,fatal,15,False,False,tourism_linked,2023-04-06,Bwenge,M,2,infant,False,alive,3200,2023,4,2,wet_long,0.83,9.9,75.1,1,1,1
GHE-03378,G-0023,2022-06-25,Susa,respiratory,fatal,14,False,True,background_seasonal,,Munyinya,M,0,infant,False,alive,3200,2022,6,2,dry_long,1.56,13.3,57.4,1,1,1
GHE-03387,G-0023,2022-08-15,Susa,respiratory,fatal,14,False,True,tourism_linked,2022-08-09,Munyinya,M,0,infant,False,alive,3200,2022,8,3,dry_long,1.45,13.9,60.8,1,1,1
GHE-05907,G-0028,2023-04-30,Susa,respiratory,fatal,18,False,False,background_seasonal,,Bwenge,M,2,infant,False,alive,3200,2023,4,2,wet_long,1.35,10.0,75.9,1,1,1
GHE-05909,G-0028,2023-05-09,Susa,respiratory,fatal,7,False,False,maternal_intragroup,,Bwenge,M,2,infant,False,alive,3200,2023,5,2,wet_long,22.76,11.3,87.6,1,1,1
GHE-05913,G-0028,2023-05-20,Susa,respiratory,fatal,16,False,True,background_seasonal,,Bwenge,M,2,infant,False,alive,3200,2023,5,2,wet_long,4.97,7.9,76.8,1,1,1
GHE-05949,G-0029,2015-04-02,Pablo,respiratory,fatal,12,False,True,background_seasonal,,Isango,M,18,silverback,False,alive,2900,2015,4,2,wet_long,1.66,10.6,82.4,1,1,1
GHE-05960,G-0029,2015-11-05,Pablo,respiratory,fatal,16,False,True,background_seasonal,,Isango,M,18,silverback,False,alive,2900,2015,11,4,wet_short,15.49,10.6,75.6,1,1,1
