date,year,month,day_of_year,season,rainfall_mm,temp_max_c,temp_min_c,temp_mean_c,humidity_pct
2015-12-23,2015,12,357,dry_short,2.54,18.0,10.0,14.0,65.4
2015-12-24,2015,12,358,dry_short,13.92,16.8,9.5,13.1,67.5
2015-12-25,2015,12,359,dry_short,15.05,18.4,9.4,13.9,66.9
2015-12-26,2015,12,360,dry_short,3.14,15.6,8.9,12.2,66.9
2015-12-27,2015,12,361,dry_short,1.66,18.7,9.2,13.9,67.4
2015-12-28,2015,12,362,dry_short,0.71,15.7,8.5,12.1,62.8
2015-12-29,2015,12,363,dry_short,4.88,17.0,9.2,13.1,58.5
2015-12-30,2015,12,364,dry_short,3.4,17.1,10.0,13.6,69.1
2015-12-31,2015,12,365,dry_short,4.27,15.7,8.7,12.2,68.8
2016-01-01,2016,1,1,dry_short,0.97,17.7,10.8,14.3,59.9
2016-01-02,2016,1,2,dry_short,0.44,15.2,8.9,12.1,65.3
2016-01-03,2016,1,3,dry_short,4.36,17.5,9.9,13.7,77.7
2016-01-04,2016,1,4,dry_short,0.64,17.2,7.1,12.1,65.1
2016-01-05,2016,1,5,dry_short,12.35,16.6,8.7,12.7,69.4
2016-01-06,2016,1,6,dry_short,2.52,15.4,8.1,11.8,53.9
2016-01-07,2016,1,7,dry_short,1.91,16.5,9.3,12.9,61.8
2016-01-08,2016,1,8,dry_short,4.37,16.5,9.4,13.0,63.2
2016-01-09,2016,1,9,dry_short,4.39,16.1,9.8,13.0,69.7
2016-01-10,2016,1,10,dry_short,10.64,18.3,10.9,14.6,65.1
2016-01-11,2016,1,11,dry_short,1.1,16.8,9.2,13.0,65.6
2016-01-12,2016,1,12,dry_short,0.89,15.6,9.4,12.5,66.4
2016-01-13,2016,1,13,dry_short,13.75,17.0,10.0,13.5,67.9
2016-01-14,2016,1,14,dry_short,9.33,15.2,7.8,11.5,58.7
2016-01-15,2016,1,15,dry_short,0.75,16.7,9.2,13.0,72.4
2016-01-16,2016,1,16,dry_short,5.81,15.6,7.6,11.6,61.3
2016-01-17,2016,1,17,dry_short,2.29,14.4,8.4,11.4,58.8
2016-01-18,2016,1,18,dry_short,0.47,16.7,10.1,13.4,66.5
2016-01-19,2016,1,19,dry_short,0.01,18.4,10.0,14.2,65.8
2016-01-20,2016,1,20,dry_short,5.12,16.5,9.9,13.2,63.7
2016-01-21,2016,1,21,dry_short,3.68,14.0,8.8,11.4,68.8
2016-01-22,2016,1,22,dry_short,0.39,18.2,9.5,13.8,61.7
2016-01-23,2016,1,23,dry_short,2.46,13.8,10.8,12.3,66.7
2016-01-24,2016,1,24,dry_short,4.74,17.5,9.7,13.6,70.8
2016-01-25,2016,1,25,dry_short,6.78,14.4,9.8,12.1,62.4
2016-01-26,2016,1,26,dry_short,1.33,18.5,10.4,14.5,62.1
2016-01-27,2016,1,27,dry_short,1.46,15.5,6.0,10.7,62.0
2016-01-28,2016,1,28,dry_short,7.59,19.7,9.3,14.5,70.0
2016-01-29,2016,1,29,dry_short,2.58,17.2,10.9,14.1,67.2
2016-01-30,2016,1,30,dry_short,14.15,16.4,9.8,13.1,67.5
2016-01-31,2016,1,31,dry_short,2.46,18.7,10.7,14.7,68.1
2016-02-01,2016,2,32,dry_short,2.9,13.5,11.1,12.3,59.6
2016-02-02,2016,2,33,dry_short,2.34,14.5,9.6,12.0,65.5
2016-02-03,2016,2,34,dry_short,6.32,21.0,10.3,15.6,73.9
2016-02-04,2016,2,35,dry_short,1.97,16.5,6.8,11.7,59.2
2016-02-05,2016,2,36,dry_short,8.83,16.5,8.5,12.5,68.9
2016-02-06,2016,2,37,dry_short,2.98,17.7,9.3,13.5,51.9
2016-02-07,2016,2,38,dry_short,7.14,17.0,9.7,13.4,74.4
2016-02-08,2016,2,39,dry_short,3.91,15.3,8.9,12.1,73.9
2016-02-09,2016,2,40,dry_short,0.78,18.5,8.8,13.7,58.4
2016-02-10,2016,2,41,dry_short,9.4,16.4,9.2,12.8,50.4
2016-02-11,2016,2,42,dry_short,2.54,17.6,8.5,13.0,63.4
2016-02-12,2016,2,43,dry_short,1.31,18.0,7.5,12.7,61.3
2016-02-13,2016,2,44,dry_short,6.69,14.4,10.1,12.2,53.2
2016-02-14,2016,2,45,dry_short,3.32,17.9,7.3,12.6,58.0
2016-02-15,2016,2,46,dry_short,1.1,16.1,9.1,12.6,62.3
2016-02-16,2016,2,47,dry_short,1.02,18.3,9.6,14.0,68.5
2016-02-17,2016,2,48,dry_short,3.27,15.5,7.3,11.4,50.8
2016-02-18,2016,2,49,dry_short,9.29,16.0,8.2,12.1,56.4
2016-02-19,2016,2,50,dry_short,0.96,18.5,10.9,14.7,68.7
2016-02-20,2016,2,51,dry_short,1.77,13.3,7.1,10.2,62.4
2016-02-21,2016,2,52,dry_short,2.38,17.0,10.7,13.8,55.9
2016-02-22,2016,2,53,dry_short,2.7,18.3,8.1,13.2,59.3
2016-02-23,2016,2,54,dry_short,6.06,15.3,9.6,12.5,65.4
2016-02-24,2016,2,55,dry_short,4.91,17.7,8.1,12.9,80.6
2016-02-25,2016,2,56,dry_short,5.03,16.2,8.8,12.5,61.8
2016-02-26,2016,2,57,dry_short,0.85,16.2,9.9,13.1,65.5
2016-02-27,2016,2,58,dry_short,0.1,18.3,8.6,13.4,57.4
2016-02-28,2016,2,59,dry_short,0.46,14.8,9.1,12.0,60.4
2016-02-29,2016,2,60,dry_short,4.59,16.1,10.9,13.5,62.2
2016-03-01,2016,3,61,wet_long,13.02,13.6,7.1,10.3,82.2
2016-03-02,2016,3,62,wet_long,15.19,11.2,7.0,9.1,92.9
2016-03-03,2016,3,63,wet_long,7.09,12.9,7.0,9.9,81.3
2016-03-04,2016,3,64,wet_long,24.53,14.4,7.7,11.0,83.4
2016-03-05,2016,3,65,wet_long,3.09,14.2,7.7,10.9,77.4
2016-03-06,2016,3,66,wet_long,6.44,15.8,9.4,12.6,78.7
2016-03-07,2016,3,67,wet_long,9.52,16.0,7.4,11.7,84.9
2016-03-08,2016,3,68,wet_long,27.16,16.0,7.8,11.9,87.4
2016-03-09,2016,3,69,wet_long,30.81,13.7,6.0,9.9,86.8
2016-03-10,2016,3,70,wet_long,7.45,14.4,6.0,10.2,85.3
2016-03-11,2016,3,71,wet_long,32.38,11.6,6.4,9.0,85.3
2016-03-12,2016,3,72,wet_long,34.79,13.9,4.5,9.2,81.6
2016-03-13,2016,3,73,wet_long,3.86,13.6,8.0,10.8,85.3
2016-03-14,2016,3,74,wet_long,6.07,14.6,6.9,10.7,76.8
2016-03-15,2016,3,75,wet_long,13.38,12.9,4.8,8.8,84.9
2016-03-16,2016,3,76,wet_long,15.52,14.8,6.3,10.6,79.1
2016-03-17,2016,3,77,wet_long,0.4,13.7,9.1,11.4,71.9
2016-03-18,2016,3,78,wet_long,4.75,14.0,6.2,10.1,87.0
2016-03-19,2016,3,79,wet_long,10.59,16.4,8.5,12.4,90.0
2016-03-20,2016,3,80,wet_long,2.15,16.7,8.1,12.4,84.6
2016-03-21,2016,3,81,wet_long,43.96,11.5,7.3,9.4,90.8
2016-03-22,2016,3,82,wet_long,10.81,14.5,6.6,10.5,76.2
2016-03-23,2016,3,83,wet_long,1.98,16.1,8.3,12.2,81.5
2016-03-24,2016,3,84,wet_long,18.37,14.7,7.3,11.0,90.5
2016-03-25,2016,3,85,wet_long,2.54,14.7,7.4,11.1,84.8
2016-03-26,2016,3,86,wet_long,2.59,15.3,4.8,10.0,83.7
2016-03-27,2016,3,87,wet_long,3.85,11.3,7.9,9.6,81.5
2016-03-28,2016,3,88,wet_long,2.3,14.5,8.1,11.3,80.8
2016-03-29,2016,3,89,wet_long,0.48,15.4,5.1,10.3,78.4
2016-03-30,2016,3,90,wet_long,3.19,13.6,4.5,9.0,87.6
2016-03-31,2016,3,91,wet_long,3.17,13.0,8.7,10.9,91.2
2016-04-01,2016,4,92,wet_long,6.21,14.5,6.0,10.3,90.8
2016-04-02,2016,4,93,wet_long,8.1,13.0,6.6,9.8,81.7
2016-04-03,2016,4,94,wet_long,21.65,14.2,8.1,11.1,80.7
2016-04-04,2016,4,95,wet_long,13.08,15.2,6.0,10.6,76.2
2016-04-05,2016,4,96,wet_long,6.2,12.8,8.4,10.6,78.9
2016-04-06,2016,4,97,wet_long,1.77,14.6,9.6,12.1,83.0
2016-04-07,2016,4,98,wet_long,7.2,16.1,5.7,10.9,83.6
2016-04-08,2016,4,99,wet_long,11.53,12.8,6.5,9.6,77.8
2016-04-09,2016,4,100,wet_long,4.5,13.7,5.0,9.3,79.6
2016-04-10,2016,4,101,wet_long,3.3,13.8,6.7,10.2,90.6
2016-04-11,2016,4,102,wet_long,5.63,13.5,7.3,10.4,91.4
2016-04-12,2016,4,103,wet_long,11.57,15.0,4.6,9.8,80.7
2016-04-13,2016,4,104,wet_long,0.76,15.7,5.9,10.8,71.5
2016-04-14,2016,4,105,wet_long,1.85,13.8,8.2,11.0,79.8
2016-04-15,2016,4,106,wet_long,12.02,16.3,7.8,12.1,84.4
2016-04-16,2016,4,107,wet_long,1.61,12.9,7.7,10.3,89.1
2016-04-17,2016,4,108,wet_long,11.01,14.5,6.5,10.5,83.8
2016-04-18,2016,4,109,wet_long,14.49,14.0,6.6,10.3,75.2
2016-04-19,2016,4,110,wet_long,8.31,14.0,6.8,10.4,88.2
2016-04-20,2016,4,111,wet_long,23.01,12.6,6.9,9.7,83.1
2016-04-21,2016,4,112,wet_long,2.28,13.3,6.3,9.8,93.0
2016-04-22,2016,4,113,wet_long,1.12,12.3,5.3,8.8,79.2
2016-04-23,2016,4,114,wet_long,2.14,14.2,6.2,10.2,96.7
2016-04-24,2016,4,115,wet_long,13.77,16.3,5.7,11.0,71.3
2016-04-25,2016,4,116,wet_long,19.13,15.7,8.1,11.9,81.0
2016-04-26,2016,4,117,wet_long,4.67,15.3,7.2,11.2,82.7
2016-04-27,2016,4,118,wet_long,13.67,15.8,5.3,10.5,86.5
2016-04-28,2016,4,119,wet_long,0.55,15.5,5.9,10.7,87.3
2016-04-29,2016,4,120,wet_long,0.31,13.4,5.9,9.6,87.0
2016-04-30,2016,4,121,wet_long,12.94,15.4,7.9,11.6,81.0
2016-05-01,2016,5,122,wet_long,12.7,13.6,9.9,11.7,84.8
2016-05-02,2016,5,123,wet_long,3.28,12.7,8.5,10.6,88.4
2016-05-03,2016,5,124,wet_long,7.45,14.8,6.8,10.8,78.5
2016-05-04,2016,5,125,wet_long,6.54,13.5,8.5,11.0,78.9
2016-05-05,2016,5,126,wet_long,12.75,15.9,7.5,11.7,85.4
2016-05-06,2016,5,127,wet_long,18.01,13.2,6.4,9.8,76.1
2016-05-07,2016,5,128,wet_long,31.21,12.9,6.8,9.9,83.7
2016-05-08,2016,5,129,wet_long,4.84,12.1,5.9,9.0,78.8
2016-05-09,2016,5,130,wet_long,0.8,14.2,6.1,10.1,86.5
2016-05-10,2016,5,131,wet_long,9.99,15.5,4.9,10.2,75.8
2016-05-11,2016,5,132,wet_long,33.67,14.2,6.6,10.4,72.0
2016-05-12,2016,5,133,wet_long,18.17,17.9,5.6,11.8,76.0
2016-05-13,2016,5,134,wet_long,12.68,14.9,6.6,10.8,89.2
2016-05-14,2016,5,135,wet_long,19.89,14.3,6.5,10.4,86.4
2016-05-15,2016,5,136,wet_long,3.73,13.2,5.4,9.3,86.7
2016-05-16,2016,5,137,wet_long,25.48,15.7,6.5,11.1,83.5
2016-05-17,2016,5,138,wet_long,6.89,13.0,8.6,10.8,80.0
2016-05-18,2016,5,139,wet_long,13.6,12.9,4.9,8.9,100.0
2016-05-19,2016,5,140,wet_long,12.19,12.6,5.2,8.9,82.4
2016-05-20,2016,5,141,wet_long,3.2,15.1,4.5,9.8,70.6
2016-05-21,2016,5,142,wet_long,1.08,14.4,4.0,9.2,77.0
2016-05-22,2016,5,143,wet_long,16.94,14.8,7.1,10.9,88.8
2016-05-23,2016,5,144,wet_long,12.2,14.2,7.1,10.6,79.6
2016-05-24,2016,5,145,wet_long,11.23,13.7,5.7,9.7,78.0
2016-05-25,2016,5,146,wet_long,18.14,13.2,5.2,9.2,76.8
2016-05-26,2016,5,147,wet_long,0.9,15.4,6.0,10.7,78.8
2016-05-27,2016,5,148,wet_long,20.61,13.6,6.7,10.2,74.8
2016-05-28,2016,5,149,wet_long,34.68,15.0,6.1,10.6,68.6
2016-05-29,2016,5,150,wet_long,28.2,14.7,9.0,11.9,75.9
2016-05-30,2016,5,151,wet_long,9.29,15.6,5.8,10.7,78.1
2016-05-31,2016,5,152,wet_long,15.69,13.2,7.8,10.5,73.9
2016-06-01,2016,6,153,dry_long,2.35,17.0,9.1,13.1,64.3
2016-06-02,2016,6,154,dry_long,0.05,16.4,6.7,11.5,55.6
2016-06-03,2016,6,155,dry_long,3.19,16.4,12.0,14.2,56.2
2016-06-04,2016,6,156,dry_long,4.05,17.3,10.3,13.8,62.4
2016-06-05,2016,6,157,dry_long,2.13,19.3,8.6,13.9,56.0
2016-06-06,2016,6,158,dry_long,0.27,13.7,7.4,10.6,58.7
2016-06-07,2016,6,159,dry_long,0.17,17.8,12.3,15.1,59.8
2016-06-08,2016,6,160,dry_long,0.45,16.4,10.0,13.2,57.8
2016-06-09,2016,6,161,dry_long,1.01,19.0,9.9,14.5,58.7
2016-06-10,2016,6,162,dry_long,0.91,18.0,9.1,13.5,71.8
2016-06-11,2016,6,163,dry_long,0.84,17.4,11.9,14.6,50.1
2016-06-12,2016,6,164,dry_long,4.01,16.8,10.3,13.5,66.3
2016-06-13,2016,6,165,dry_long,0.98,18.5,12.0,15.2,55.1
2016-06-14,2016,6,166,dry_long,6.42,16.4,8.5,12.4,56.0
2016-06-15,2016,6,167,dry_long,5.15,19.4,10.8,15.1,56.4
2016-06-16,2016,6,168,dry_long,2.73,16.8,7.6,12.2,62.4
2016-06-17,2016,6,169,dry_long,0.64,21.0,9.6,15.3,63.9
2016-06-18,2016,6,170,dry_long,2.72,16.6,9.2,12.9,45.7
2016-06-19,2016,6,171,dry_long,1.56,15.7,11.8,13.7,57.0
2016-06-20,2016,6,172,dry_long,1.38,17.5,10.9,14.2,61.4
2016-06-21,2016,6,173,dry_long,2.8,15.7,10.4,13.0,58.8
2016-06-22,2016,6,174,dry_long,0.96,17.4,9.0,13.2,57.3
2016-06-23,2016,6,175,dry_long,1.28,16.2,9.4,12.8,60.9
2016-06-24,2016,6,176,dry_long,3.58,18.3,11.1,14.7,52.4
2016-06-25,2016,6,177,dry_long,0.61,16.1,9.9,13.0,55.3
2016-06-26,2016,6,178,dry_long,0.73,16.8,9.2,13.0,59.2
2016-06-27,2016,6,179,dry_long,0.75,21.2,10.2,15.7,59.5
2016-06-28,2016,6,180,dry_long,0.35,18.2,12.5,15.3,59.2
2016-06-29,2016,6,181,dry_long,3.2,15.1,10.9,13.0,57.9
2016-06-30,2016,6,182,dry_long,2.71,14.9,8.5,11.7,51.3
2016-07-01,2016,7,183,dry_long,0.6,17.8,9.4,13.6,51.0
2016-07-02,2016,7,184,dry_long,2.54,16.1,10.2,13.2,54.0
2016-07-03,2016,7,185,dry_long,4.7,18.9,9.1,14.0,66.0
2016-07-04,2016,7,186,dry_long,1.85,16.5,12.4,14.5,54.9
2016-07-05,2016,7,187,dry_long,0.96,18.7,11.3,15.0,62.6
2016-07-06,2016,7,188,dry_long,0.37,17.7,8.4,13.1,65.3
2016-07-07,2016,7,189,dry_long,1.4,19.9,10.9,15.4,54.0
2016-07-08,2016,7,190,dry_long,0.18,17.3,9.0,13.1,59.1
2016-07-09,2016,7,191,dry_long,1.34,18.5,10.7,14.6,57.7
2016-07-10,2016,7,192,dry_long,1.51,18.1,9.1,13.6,54.0
2016-07-11,2016,7,193,dry_long,0.56,17.6,9.3,13.4,65.6
2016-07-12,2016,7,194,dry_long,5.17,19.1,10.6,14.9,76.2
2016-07-13,2016,7,195,dry_long,0.66,17.2,10.3,13.7,63.0
2016-07-14,2016,7,196,dry_long,1.33,17.3,12.1,14.7,52.5
2016-07-15,2016,7,197,dry_long,0.5,18.1,9.8,14.0,74.0
2016-07-16,2016,7,198,dry_long,0.44,17.1,8.3,12.7,61.3
2016-07-17,2016,7,199,dry_long,0.47,18.3,10.8,14.6,52.7
2016-07-18,2016,7,200,dry_long,0.2,16.6,8.9,12.7,62.1
2016-07-19,2016,7,201,dry_long,2.17,19.0,10.0,14.5,63.2
2016-07-20,2016,7,202,dry_long,1.52,17.8,10.8,14.3,49.0
2016-07-21,2016,7,203,dry_long,2.02,16.4,10.7,13.6,52.1
2016-07-22,2016,7,204,dry_long,0.14,16.4,9.6,13.0,53.1
2016-07-23,2016,7,205,dry_long,0.92,17.6,8.6,13.1,50.2
2016-07-24,2016,7,206,dry_long,0.64,17.2,11.2,14.2,65.0
2016-07-25,2016,7,207,dry_long,1.6,17.0,11.3,14.2,60.9
2016-07-26,2016,7,208,dry_long,0.54,18.0,11.2,14.6,57.6
2016-07-27,2016,7,209,dry_long,2.64,18.6,8.8,13.7,50.1
2016-07-28,2016,7,210,dry_long,2.61,19.3,12.7,16.0,58.5
2016-07-29,2016,7,211,dry_long,1.35,15.0,7.8,11.4,52.5
2016-07-30,2016,7,212,dry_long,0.11,17.4,10.7,14.1,67.1
2016-07-31,2016,7,213,dry_long,0.59,15.9,11.0,13.5,64.6
2016-08-01,2016,8,214,dry_long,0.21,18.6,11.1,14.9,52.9
2016-08-02,2016,8,215,dry_long,1.68,17.9,10.3,14.1,52.9
2016-08-03,2016,8,216,dry_long,1.26,15.5,11.0,13.3,57.7
2016-08-04,2016,8,217,dry_long,0.68,15.4,11.2,13.3,54.1
2016-08-05,2016,8,218,dry_long,0.71,20.0,8.9,14.5,51.4
2016-08-06,2016,8,219,dry_long,0.58,18.0,11.9,15.0,41.5
2016-08-07,2016,8,220,dry_long,0.37,17.4,9.6,13.5,56.0
2016-08-08,2016,8,221,dry_long,0.03,17.2,9.5,13.4,63.8
2016-08-09,2016,8,222,dry_long,0.65,14.3,9.1,11.7,62.6
2016-08-10,2016,8,223,dry_long,0.41,16.7,11.6,14.1,49.8
2016-08-11,2016,8,224,dry_long,0.26,19.1,9.5,14.3,59.7
2016-08-12,2016,8,225,dry_long,0.52,16.8,10.7,13.7,60.7
2016-08-13,2016,8,226,dry_long,1.22,17.4,9.5,13.4,70.4
2016-08-14,2016,8,227,dry_long,1.68,18.9,11.2,15.0,51.9
2016-08-15,2016,8,228,dry_long,1.94,16.8,9.4,13.1,58.8
2016-08-16,2016,8,229,dry_long,0.87,19.1,11.0,15.1,64.8
2016-08-17,2016,8,230,dry_long,0.73,18.7,8.1,13.4,62.7
2016-08-18,2016,8,231,dry_long,1.84,18.9,10.3,14.6,54.0
2016-08-19,2016,8,232,dry_long,1.0,17.1,10.0,13.6,55.6
2016-08-20,2016,8,233,dry_long,0.79,17.6,9.7,13.6,51.5
2016-08-21,2016,8,234,dry_long,2.15,15.1,9.6,12.3,62.7
2016-08-22,2016,8,235,dry_long,1.35,15.3,9.7,12.5,61.2
2016-08-23,2016,8,236,dry_long,1.58,16.1,10.1,13.1,53.2
2016-08-24,2016,8,237,dry_long,0.49,17.0,6.8,11.9,51.9
2016-08-25,2016,8,238,dry_long,0.01,17.7,9.9,13.8,52.4
2016-08-26,2016,8,239,dry_long,1.07,18.2,8.5,13.3,59.8
2016-08-27,2016,8,240,dry_long,0.09,17.7,9.7,13.7,54.5
2016-08-28,2016,8,241,dry_long,1.91,17.5,9.3,13.4,52.2
2016-08-29,2016,8,242,dry_long,1.45,17.1,10.3,13.7,54.0
2016-08-30,2016,8,243,dry_long,1.01,17.4,10.5,14.0,48.7
2016-08-31,2016,8,244,dry_long,0.06,16.7,8.7,12.7,51.7
2016-09-01,2016,9,245,dry_long,0.32,18.4,10.7,14.5,46.9
2016-09-02,2016,9,246,dry_long,2.26,16.8,10.5,13.6,64.3
2016-09-03,2016,9,247,dry_long,2.05,15.2,8.5,11.9,55.8
2016-09-04,2016,9,248,dry_long,1.0,20.0,10.6,15.3,45.9
2016-09-05,2016,9,249,dry_long,0.23,17.7,9.6,13.6,58.7
2016-09-06,2016,9,250,dry_long,3.1,18.9,10.2,14.5,57.3
2016-09-07,2016,9,251,dry_long,1.53,19.1,8.8,14.0,69.3
2016-09-08,2016,9,252,dry_long,3.53,18.7,8.1,13.4,58.6
2016-09-09,2016,9,253,dry_long,0.47,15.6,10.6,13.1,56.3
2016-09-10,2016,9,254,dry_long,1.09,20.4,12.4,16.4,55.8
2016-09-11,2016,9,255,dry_long,0.64,19.2,9.6,14.4,54.8
2016-09-12,2016,9,256,dry_long,2.04,17.4,8.1,12.8,62.3
2016-09-13,2016,9,257,dry_long,1.33,19.7,9.0,14.3,56.6
2016-09-14,2016,9,258,dry_long,0.13,18.7,10.1,14.4,49.7
2016-09-15,2016,9,259,dry_long,3.43,18.2,12.5,15.4,66.5
2016-09-16,2016,9,260,dry_long,0.74,18.9,8.1,13.5,61.3
2016-09-17,2016,9,261,dry_long,0.01,15.5,10.7,13.1,64.8
2016-09-18,2016,9,262,dry_long,2.38,17.5,9.4,13.5,65.9
2016-09-19,2016,9,263,dry_long,2.09,18.8,11.3,15.1,58.5
2016-09-20,2016,9,264,dry_long,0.3,17.1,8.5,12.8,59.4
2016-09-21,2016,9,265,dry_long,2.61,19.7,9.9,14.8,56.6
2016-09-22,2016,9,266,dry_long,3.33,18.4,9.7,14.0,50.9
2016-09-23,2016,9,267,dry_long,0.85,17.7,12.0,14.9,61.3
2016-09-24,2016,9,268,dry_long,0.13,15.9,10.6,13.3,64.5
2016-09-25,2016,9,269,dry_long,1.62,18.0,9.6,13.8,58.1
2016-09-26,2016,9,270,dry_long,1.09,18.5,9.1,13.8,48.5
2016-09-27,2016,9,271,dry_long,1.53,16.1,11.9,14.0,48.8
2016-09-28,2016,9,272,dry_long,0.85,17.3,11.9,14.6,60.1
2016-09-29,2016,9,273,dry_long,2.48,18.2,8.4,13.3,63.2
2016-09-30,2016,9,274,dry_long,1.48,16.3,10.2,13.2,60.4
2016-10-01,2016,10,275,wet_short,1.74,14.7,6.8,10.8,70.5
2016-10-02,2016,10,276,wet_short,0.27,13.3,8.8,11.1,73.5
2016-10-03,2016,10,277,wet_short,7.95,14.8,8.1,11.4,79.3
2016-10-04,2016,10,278,wet_short,3.73,15.3,6.1,10.7,85.1
2016-10-05,2016,10,279,wet_short,7.32,16.2,6.2,11.2,79.4
2016-10-06,2016,10,280,wet_short,4.17,16.3,8.0,12.2,63.6
2016-10-07,2016,10,281,wet_short,7.78,15.6,7.8,11.7,78.9
2016-10-08,2016,10,282,wet_short,4.21,18.2,7.7,12.9,87.2
2016-10-09,2016,10,283,wet_short,1.64,13.6,7.8,10.7,74.7
2016-10-10,2016,10,284,wet_short,7.04,17.1,9.8,13.4,90.0
2016-10-11,2016,10,285,wet_short,0.22,14.5,6.9,10.7,80.8
2016-10-12,2016,10,286,wet_short,15.89,18.7,5.9,12.3,79.8
2016-10-13,2016,10,287,wet_short,9.49,12.6,9.4,11.0,78.9
2016-10-14,2016,10,288,wet_short,2.61,14.0,6.9,10.4,75.8
2016-10-15,2016,10,289,wet_short,13.09,12.3,8.6,10.5,77.1
2016-10-16,2016,10,290,wet_short,2.1,14.7,8.0,11.3,81.3
2016-10-17,2016,10,291,wet_short,4.73,15.0,10.0,12.5,82.4
2016-10-18,2016,10,292,wet_short,13.08,16.0,8.5,12.3,74.2
2016-10-19,2016,10,293,wet_short,3.35,14.8,6.1,10.4,76.4
2016-10-20,2016,10,294,wet_short,18.32,13.1,5.7,9.4,71.1
2016-10-21,2016,10,295,wet_short,15.5,14.7,5.8,10.3,83.2
2016-10-22,2016,10,296,wet_short,5.87,15.2,9.3,12.2,79.3
2016-10-23,2016,10,297,wet_short,3.47,16.0,8.0,12.0,69.6
2016-10-24,2016,10,298,wet_short,6.75,15.1,7.6,11.4,76.9
2016-10-25,2016,10,299,wet_short,4.55,14.8,5.7,10.3,64.6
2016-10-26,2016,10,300,wet_short,7.57,15.3,8.2,11.7,63.4
2016-10-27,2016,10,301,wet_short,1.1,13.1,10.0,11.5,70.9
2016-10-28,2016,10,302,wet_short,7.81,15.2,6.8,11.0,72.3
2016-10-29,2016,10,303,wet_short,0.82,13.5,7.9,10.7,90.8
2016-10-30,2016,10,304,wet_short,4.1,17.1,8.5,12.8,67.1
2016-10-31,2016,10,305,wet_short,1.9,17.0,6.7,11.8,68.6
2016-11-01,2016,11,306,wet_short,1.42,13.3,7.5,10.4,70.3
2016-11-02,2016,11,307,wet_short,3.7,15.9,7.3,11.6,74.1
2016-11-03,2016,11,308,wet_short,8.58,14.7,8.2,11.4,75.5
2016-11-04,2016,11,309,wet_short,9.35,13.9,6.6,10.2,77.7
2016-11-05,2016,11,310,wet_short,8.79,15.5,7.7,11.6,80.5
2016-11-06,2016,11,311,wet_short,5.71,14.9,9.3,12.1,76.7
2016-11-07,2016,11,312,wet_short,8.83,15.5,6.7,11.1,72.8
2016-11-08,2016,11,313,wet_short,2.53,15.2,7.1,11.1,71.0
2016-11-09,2016,11,314,wet_short,1.74,14.4,5.7,10.0,78.8
2016-11-10,2016,11,315,wet_short,0.3,19.3,7.2,13.2,70.6
2016-11-11,2016,11,316,wet_short,2.09,17.0,7.3,12.2,79.5
2016-11-12,2016,11,317,wet_short,3.61,14.8,7.0,10.9,77.4
2016-11-13,2016,11,318,wet_short,9.27,12.4,7.1,9.7,78.5
2016-11-14,2016,11,319,wet_short,10.63,15.0,9.0,12.0,80.6
2016-11-15,2016,11,320,wet_short,0.63,16.2,7.1,11.6,78.3
2016-11-16,2016,11,321,wet_short,1.39,16.7,6.5,11.6,74.6
2016-11-17,2016,11,322,wet_short,0.17,12.3,8.1,10.2,83.1
2016-11-18,2016,11,323,wet_short,3.09,17.8,6.1,12.0,85.7
2016-11-19,2016,11,324,wet_short,16.93,14.4,7.0,10.7,79.3
2016-11-20,2016,11,325,wet_short,0.3,12.9,7.4,10.1,80.0
2016-11-21,2016,11,326,wet_short,1.77,15.0,7.2,11.1,76.8
2016-11-22,2016,11,327,wet_short,1.56,16.6,4.4,10.5,74.4
2016-11-23,2016,11,328,wet_short,3.19,15.7,7.9,11.8,73.5
2016-11-24,2016,11,329,wet_short,4.21,16.8,6.7,11.8,84.4
2016-11-25,2016,11,330,wet_short,13.49,14.6,8.8,11.7,73.7
2016-11-26,2016,11,331,wet_short,10.04,14.6,7.3,10.9,76.4
2016-11-27,2016,11,332,wet_short,1.7,13.4,6.4,9.9,76.7
2016-11-28,2016,11,333,wet_short,3.13,16.0,7.4,11.7,66.7
2016-11-29,2016,11,334,wet_short,20.71,15.0,8.0,11.5,61.0
2016-11-30,2016,11,335,wet_short,10.14,15.0,10.9,12.9,78.5
2016-12-01,2016,12,336,dry_short,1.63,15.7,7.7,11.7,53.8
2016-12-02,2016,12,337,dry_short,1.51,15.1,9.3,12.2,57.7
2016-12-03,2016,12,338,dry_short,9.72,17.9,7.9,12.9,58.4
2016-12-04,2016,12,339,dry_short,3.34,17.4,11.3,14.4,65.1
2016-12-05,2016,12,340,dry_short,0.44,15.3,8.7,12.0,67.4
2016-12-06,2016,12,341,dry_short,0.37,15.1,9.7,12.4,62.1
2016-12-07,2016,12,342,dry_short,7.28,18.9,9.7,14.3,65.3
2016-12-08,2016,12,343,dry_short,1.81,15.3,8.8,12.1,57.7
2016-12-09,2016,12,344,dry_short,0.58,14.7,6.5,10.6,55.4
2016-12-10,2016,12,345,dry_short,1.12,14.7,11.4,13.1,68.9
2016-12-11,2016,12,346,dry_short,1.87,17.8,7.5,12.6,79.7
2016-12-12,2016,12,347,dry_short,0.6,14.4,8.0,11.2,73.1
2016-12-13,2016,12,348,dry_short,0.36,20.4,8.7,14.6,63.5
