event_id,gorilla_id,event_date,group_id,illness_type,severity,days_ill,recovered,veterinary_treated,transmission_source,linked_tourist_visit
GHE-03338,G-0023,2021-11-05,Susa,respiratory,fatal,12,False,True,maternal_intragroup,
GHE-03341,G-0023,2021-12-03,Susa,respiratory,fatal,10,False,False,tourism_linked,2021-11-24
GHE-06067,G-0029,2020-06-20,Pablo,respiratory,fatal,12,False,True,tourism_linked,2020-06-12
GHE-19706,G-0103,2022-04-17,Umubano,dermatological,fatal,8,False,False,background_seasonal,
GHE-19714,G-0103,2022-06-03,Umubano,respiratory,fatal,18,False,False,maternal_intragroup,
GHE-19719,G-0103,2022-08-05,Umubano,respiratory,fatal,6,False,True,maternal_intragroup,
GHE-19721,G-0103,2022-10-05,Umubano,respiratory,fatal,13,False,False,maternal_intragroup,
GHE-19733,G-0103,2022-12-10,Umubano,respiratory,fatal,7,False,False,tourism_linked,2022-11-27
GHE-00329,G-0002,2022-10-25,Susa,dermatological,fatal,5,False,True,background_seasonal,
GHE-19756,G-0103,2023-03-28,Umubano,respiratory,fatal,20,False,True,background_seasonal,
GHE-19757,G-0103,2023-04-05,Umubano,respiratory,fatal,13,False,False,maternal_intragroup,
GHE-06083,G-0029,2020-12-27,Pablo,respiratory,fatal,21,False,True,background_seasonal,
GHE-06089,G-0029,2021-02-08,Pablo,injury,fatal,17,False,True,background_seasonal,
GHE-06095,G-0029,2021-05-14,Pablo,respiratory,fatal,8,False,True,background_seasonal,
GHE-06111,G-0029,2021-12-05,Pablo,respiratory,fatal,15,False,True,background_seasonal,
GHE-06138,G-0029,2023-03-10,Pablo,respiratory,fatal,19,False,True,tourism_linked,2023-02-25
GHE-06141,G-0029,2023-03-22,Pablo,other,fatal,21,False,True,background_seasonal,
GHE-06154,G-0029,2023-10-18,Pablo,respiratory,fatal,20,False,True,background_seasonal,
GHE-06162,G-0029,2023-11-26,Pablo,respiratory,fatal,20,False,True,background_seasonal,
GHE-03298,G-0023,2021-01-07,Susa,respiratory,fatal,19,False,False,maternal_intragroup,
GHE-19626,G-0103,2020-11-29,Umubano,respiratory,fatal,5,False,True,background_seasonal,
GHE-00346,G-0003,2015-02-17,Susa,respiratory,fatal,7,False,False,background_seasonal,
GHE-19690,G-0103,2022-01-06,Umubano,respiratory,fatal,7,False,True,background_seasonal,
GHE-06260,G-0030,2022-03-28,Pablo,respiratory,fatal,16,False,True,tourism_linked,2022-03-18
GHE-06297,G-0031,2017-01-20,Pablo,respiratory,fatal,9,False,True,tourism_linked,2017-01-13
GHE-06309,G-0031,2017-11-29,Pablo,respiratory,fatal,20,False,True,tourism_linked,2017-11-26
GHE-03269,G-0023,2020-07-06,Susa,gastrointestinal,fatal,15,False,False,background_seasonal,
GHE-06357,G-0031,2021-12-16,Pablo,injury,fatal,18,False,True,background_seasonal,
GHE-06374,G-0031,2023-05-16,Pablo,respiratory,fatal,20,False,True,background_seasonal,
GHE-06395,G-0032,2016-05-25,Pablo,respiratory,fatal,20,False,True,background_seasonal,
GHE-06396,G-0032,2016-06-06,Pablo,respiratory,fatal,12,False,False,tourism_linked,2016-05-24
GHE-03257,G-0023,2020-04-19,Susa,respiratory,fatal,9,False,False,background_seasonal,
GHE-03260,G-0023,2020-05-14,Susa,respiratory,fatal,21,False,True,maternal_intragroup,
GHE-06414,G-0032,2017-09-19,Pablo,respiratory,fatal,16,False,True,background_seasonal,
GHE-19568,G-0103,2019-12-14,Umubano,dermatological,fatal,5,False,True,background_seasonal,
GHE-19571,G-0103,2019-12-29,Umubano,respiratory,fatal,11,False,True,background_seasonal,
GHE-19598,G-0103,2020-05-11,Umubano,respiratory,fatal,17,False,True,background_seasonal,
GHE-19604,G-0103,2020-06-13,Umubano,respiratory,fatal,7,False,True,tourism_linked,2020-05-31
GHE-19608,G-0103,2020-07-15,Umubano,respiratory,fatal,10,False,True,tourism_linked,2020-07-10
GHE-06490,G-0033,2015-06-20,Pablo,respiratory,fatal,8,False,True,tourism_linked,2015-06-09
GHE-06572,G-0033,2021-10-27,Pablo,respiratory,fatal,19,False,True,background_seasonal,
GHE-06575,G-0033,2022-02-09,Pablo,respiratory,fatal,15,False,True,tourism_linked,2022-02-05
GHE-06659,G-0034,2020-03-21,Pablo,respiratory,fatal,7,False,True,tourism_linked,2020-03-07
GHE-06661,G-0034,2020-05-18,Pablo,respiratory,fatal,19,False,True,background_seasonal,
GHE-06662,G-0034,2020-05-29,Pablo,other,fatal,5,False,True,background_seasonal,
GHE-06664,G-0034,2020-09-16,Pablo,injury,fatal,6,False,True,background_seasonal,
GHE-06707,G-0035,2015-09-21,Pablo,respiratory,fatal,5,False,False,background_seasonal,
GHE-06732,G-0035,2017-03-14,Pablo,respiratory,fatal,7,False,False,background_seasonal,
GHE-06745,G-0035,2018-04-05,Pablo,respiratory,fatal,14,False,True,background_seasonal,
GHE-06748,G-0035,2018-08-12,Pablo,respiratory,fatal,10,False,False,background_seasonal,
GHE-06763,G-0035,2019-10-28,Pablo,respiratory,fatal,16,False,True,background_seasonal,
GHE-06816,G-0036,2016-01-06,Pablo,respiratory,fatal,8,False,True,background_seasonal,
GHE-03189,G-0023,2018-11-06,Susa,respiratory,fatal,5,False,True,background_seasonal,
GHE-19545,G-0103,2019-05-19,Umubano,respiratory,fatal,11,False,True,tourism_linked,2019-05-15
GHE-19546,G-0103,2019-05-20,Umubano,dermatological,fatal,15,False,True,background_seasonal,
GHE-19556,G-0103,2019-08-31,Umubano,respiratory,fatal,12,False,True,maternal_intragroup,
GHE-19557,G-0103,2019-09-22,Umubano,respiratory,fatal,21,False,True,tourism_linked,2019-09-11
GHE-19559,G-0103,2019-10-16,Umubano,respiratory,fatal,10,False,False,background_seasonal,
GHE-19560,G-0103,2019-10-23,Umubano,respiratory,fatal,11,False,True,background_seasonal,
GHE-19562,G-0103,2019-11-08,Umubano,respiratory,fatal,17,False,True,maternal_intragroup,
GHE-03172,G-0023,2018-06-21,Susa,respiratory,fatal,19,False,True,tourism_linked,2018-06-18
GHE-06926,G-0036,2023-11-06,Pablo,respiratory,fatal,7,False,True,tourism_linked,2023-10-25
GHE-06968,G-0037,2018-05-26,Pablo,injury,fatal,10,False,False,background_seasonal,
GHE-06971,G-0037,2018-08-06,Pablo,respiratory,fatal,12,False,True,tourism_linked,2018-07-31
GHE-03156,G-0023,2018-04-15,Susa,respiratory,fatal,6,False,False,maternal_intragroup,
GHE-03165,G-0023,2018-05-29,Susa,respiratory,fatal,16,False,True,maternal_intragroup,
GHE-19489,G-0103,2018-05-20,Umubano,respiratory,fatal,11,False,True,maternal_intragroup,
GHE-19501,G-0103,2018-08-27,Umubano,respiratory,fatal,8,False,True,tourism_linked,2018-08-22
GHE-19512,G-0103,2018-11-21,Umubano,respiratory,fatal,11,False,False,background_seasonal,
GHE-06997,G-0037,2021-07-02,Pablo,respiratory,fatal,15,False,False,tourism_linked,2021-06-25
GHE-07019,G-0037,2023-11-26,Pablo,gastrointestinal,fatal,21,False,True,background_seasonal,
GHE-07024,G-0038,2015-02-01,Pablo,respiratory,fatal,14,False,False,background_seasonal,
GHE-07028,G-0038,2015-05-22,Pablo,respiratory,fatal,11,False,True,background_seasonal,
GHE-07056,G-0038,2017-10-22,Pablo,dermatological,fatal,20,False,True,background_seasonal,
GHE-07174,G-0039,2018-05-05,Pablo,respiratory,fatal,10,False,True,background_seasonal,
GHE-03125,G-0023,2017-09-12,Susa,respiratory,fatal,20,False,True,maternal_intragroup,
GHE-03129,G-0023,2017-11-06,Susa,injury,fatal,6,False,True,background_seasonal,
GHE-07297,G-0040,2019-02-19,Pablo,respiratory,fatal,19,False,False,background_seasonal,
GHE-07303,G-0040,2019-07-12,Pablo,respiratory,fatal,20,False,True,background_seasonal,
GHE-07340,G-0040,2022-06-24,Pablo,respiratory,fatal,8,False,True,tourism_linked,2022-06-22
GHE-19419,G-0103,2017-03-22,Umubano,respiratory,fatal,12,False,True,background_seasonal,
GHE-19430,G-0103,2017-05-14,Umubano,respiratory,fatal,18,False,True,tourism_linked,2017-05-04
GHE-19450,G-0103,2017-10-29,Umubano,respiratory,fatal,15,False,False,background_seasonal,
GHE-07402,G-0041,2018-05-18,Pablo,respiratory,fatal,21,False,False,background_seasonal,
GHE-07411,G-0041,2019-03-29,Pablo,respiratory,fatal,18,False,True,background_seasonal,
GHE-07423,G-0041,2020-02-06,Pablo,respiratory,fatal,7,False,True,background_seasonal,
GHE-07439,G-0041,2021-09-29,Pablo,respiratory,fatal,15,False,False,tourism_linked,2021-09-27
GHE-03100,G-0023,2017-04-13,Susa,respiratory,fatal,21,False,True,background_seasonal,
GHE-07481,G-0042,2015-03-30,Pablo,respiratory,fatal,20,False,True,tourism_linked,2015-03-27
GHE-07487,G-0042,2015-06-19,Pablo,respiratory,fatal,6,False,False,tourism_linked,2015-06-09
GHE-03075,G-0023,2016-11-14,Susa,respiratory,fatal,15,False,False,background_seasonal,
GHE-07504,G-0042,2016-03-24,Pablo,respiratory,fatal,7,False,True,background_seasonal,
GHE-07516,G-0042,2016-06-29,Pablo,respiratory,fatal,21,False,False,background_seasonal,
GHE-07524,G-0042,2016-11-20,Pablo,respiratory,fatal,18,False,True,background_seasonal,
GHE-07536,G-0042,2017-04-23,Pablo,respiratory,fatal,18,False,False,background_seasonal,
GHE-07542,G-0042,2017-06-03,Pablo,gastrointestinal,fatal,19,False,True,background_seasonal,
GHE-07548,G-0042,2017-10-31,Pablo,respiratory,fatal,12,False,True,tourism_linked,2017-10-18
GHE-07555,G-0042,2018-02-27,Pablo,respiratory,fatal,16,False,False,background_seasonal,
GHE-07568,G-0042,2018-10-24,Pablo,respiratory,fatal,19,False,True,background_seasonal,
GHE-03055,G-0023,2016-06-03,Susa,respiratory,fatal,8,False,True,background_seasonal,
GHE-07569,G-0042,2018-11-21,Pablo,respiratory,fatal,17,False,True,background_seasonal,
GHE-19355,G-0103,2016-01-11,Umubano,respiratory,fatal,8,False,True,background_seasonal,
GHE-19376,G-0103,2016-05-14,Umubano,respiratory,fatal,8,False,True,maternal_intragroup,
GHE-19377,G-0103,2016-05-19,Umubano,respiratory,fatal,16,False,True,tourism_linked,2016-05-14
GHE-19385,G-0103,2016-07-10,Umubano,respiratory,fatal,11,False,True,maternal_intragroup,
GHE-19390,G-0103,2016-10-15,Umubano,respiratory,fatal,5,False,True,background_seasonal,
GHE-07581,G-0042,2019-05-07,Pablo,respiratory,fatal,5,False,True,tourism_linked,2019-04-28
GHE-07590,G-0042,2020-01-08,Pablo,respiratory,fatal,6,False,False,background_seasonal,
GHE-07595,G-0042,2020-03-14,Pablo,respiratory,fatal,16,False,True,tourism_linked,2020-03-08
GHE-07599,G-0042,2020-04-12,Pablo,gastrointestinal,fatal,19,False,True,background_seasonal,
GHE-07600,G-0042,2020-04-13,Pablo,respiratory,fatal,15,False,True,background_seasonal,
GHE-03040,G-0023,2016-03-31,Susa,respiratory,fatal,6,False,True,background_seasonal,
GHE-07605,G-0042,2020-08-18,Pablo,respiratory,fatal,11,False,False,tourism_linked,2020-08-06
GHE-07611,G-0042,2021-01-16,Pablo,respiratory,fatal,6,False,True,tourism_linked,2021-01-05
GHE-19236,G-0101,2019-08-18,Umubano,respiratory,fatal,18,False,True,tourism_linked,2019-08-04
GHE-19237,G-0101,2019-08-31,Umubano,respiratory,fatal,19,False,True,tourism_linked,2019-08-26
GHE-19239,G-0101,2019-11-01,Umubano,respiratory,fatal,8,False,True,background_seasonal,
GHE-19263,G-0101,2021-09-30,Umubano,respiratory,fatal,12,False,True,background_seasonal,
GHE-19296,G-0103,2015-02-09,Umubano,respiratory,fatal,13,False,False,maternal_intragroup,
GHE-00447,G-0004,2016-01-07,Susa,respiratory,fatal,16,False,False,tourism_linked,2016-01-05
GHE-19321,G-0103,2015-08-20,Umubano,respiratory,fatal,13,False,False,maternal_intragroup,
GHE-07618,G-0042,2021-03-29,Pablo,respiratory,fatal,17,False,True,background_seasonal,
GHE-07630,G-0042,2021-10-03,Pablo,respiratory,fatal,12,False,True,background_seasonal,
GHE-03020,G-0023,2015-11-21,Susa,respiratory,fatal,12,False,True,maternal_intragroup,
GHE-07640,G-0042,2022-05-07,Pablo,respiratory,fatal,6,False,True,background_seasonal,
GHE-07652,G-0042,2022-12-22,Pablo,dermatological,fatal,21,False,True,background_seasonal,
GHE-07657,G-0042,2023-03-15,Pablo,gastrointestinal,fatal,17,False,True,background_seasonal,
GHE-03005,G-0023,2015-06-26,Susa,respiratory,fatal,17,False,True,tourism_linked,2015-06-13
GHE-07666,G-0042,2023-11-18,Pablo,gastrointestinal,fatal,5,False,False,background_seasonal,
GHE-19072,G-0099,2023-03-28,Umubano,respiratory,fatal,5,False,False,background_seasonal,
GHE-19129,G-0100,2019-03-16,Umubano,injury,fatal,7,False,True,background_seasonal,
GHE-19132,G-0100,2019-06-25,Umubano,dermatological,fatal,8,False,True,background_seasonal,
GHE-00455,G-0004,2016-10-21,Susa,respiratory,fatal,12,False,False,background_seasonal,
GHE-07699,G-0043,2016-06-14,Pablo,respiratory,fatal,11,False,False,background_seasonal,
GHE-07704,G-0043,2016-11-22,Pablo,respiratory,fatal,11,False,True,background_seasonal,
GHE-07731,G-0043,2018-12-18,Pablo,respiratory,fatal,18,False,True,background_seasonal,
GHE-07743,G-0043,2019-07-12,Pablo,respiratory,fatal,6,False,True,tourism_linked,2019-06-29
GHE-02980,G-0023,2015-01-30,Susa,respiratory,fatal,12,False,True,background_seasonal,
GHE-07870,G-0044,2018-01-04,Pablo,respiratory,fatal,15,False,False,background_seasonal,
GHE-07876,G-0044,2018-05-15,Pablo,dermatological,fatal,5,False,True,background_seasonal,
GHE-07878,G-0044,2018-05-26,Pablo,respiratory,fatal,20,False,False,background_seasonal,
GHE-07891,G-0044,2019-03-23,Pablo,respiratory,fatal,20,False,True,background_seasonal,
GHE-07913,G-0044,2019-11-21,Pablo,injury,fatal,20,False,True,background_seasonal,
GHE-07919,G-0044,2020-02-11,Pablo,respiratory,fatal,12,False,True,background_seasonal,
GHE-18979,G-0099,2015-11-19,Umubano,respiratory,fatal,6,False,True,tourism_linked,2015-11-05
GHE-19043,G-0099,2020-11-06,Umubano,respiratory,fatal,21,False,True,background_seasonal,
GHE-19047,G-0099,2021-05-10,Umubano,injury,fatal,5,False,True,background_seasonal,
GHE-19048,G-0099,2021-05-16,Umubano,respiratory,fatal,17,False,True,background_seasonal,
GHE-07954,G-0044,2021-05-17,Pablo,gastrointestinal,fatal,19,False,True,background_seasonal,
GHE-07955,G-0044,2021-06-26,Pablo,respiratory,fatal,7,False,True,background_seasonal,
GHE-07991,G-0044,2023-05-15,Pablo,respiratory,fatal,21,False,True,background_seasonal,
GHE-08060,G-0045,2017-05-18,Pablo,respiratory,fatal,18,False,True,background_seasonal,
GHE-08061,G-0045,2017-05-24,Pablo,respiratory,fatal,13,False,True,tourism_linked,2017-05-17
GHE-08073,G-0045,2017-11-30,Pablo,respiratory,fatal,14,False,True,background_seasonal,
GHE-08172,G-0045,2021-12-29,Pablo,respiratory,fatal,10,False,True,background_seasonal,
GHE-08200,G-0045,2023-04-23,Pablo,respiratory,fatal,16,False,True,tourism_linked,2023-04-09
GHE-08221,G-0046,2015-03-13,Pablo,respiratory,fatal,17,False,True,background_seasonal,
GHE-08240,G-0046,2016-05-04,Pablo,dermatological,fatal,13,False,True,background_seasonal,
GHE-08244,G-0046,2016-05-21,Pablo,respiratory,fatal,5,False,False,background_seasonal,
GHE-02898,G-0022,2020-07-04,Susa,respiratory,fatal,21,False,True,background_seasonal,
GHE-08405,G-0046,2023-09-17,Pablo,respiratory,fatal,17,False,True,tourism_linked,2023-09-08
GHE-18870,G-0097,2023-05-30,Umubano,respiratory,fatal,19,False,True,background_seasonal,
GHE-18909,G-0098,2018-01-28,Umubano,respiratory,fatal,21,False,True,background_seasonal,
GHE-18952,G-0098,2021-11-05,Umubano,respiratory,fatal,16,False,True,background_seasonal,
GHE-18960,G-0098,2022-05-08,Umubano,respiratory,fatal,14,False,True,background_seasonal,
GHE-00490,G-0004,2019-03-15,Susa,respiratory,fatal,19,False,True,background_seasonal,
GHE-08410,G-0046,2023-10-29,Pablo,respiratory,fatal,9,False,True,tourism_linked,2023-10-26
GHE-08430,G-0047,2016-03-28,Pablo,injury,fatal,7,False,True,background_seasonal,
GHE-02885,G-0022,2020-01-10,Susa,respiratory,fatal,18,False,True,background_seasonal,
GHE-08449,G-0047,2017-04-02,Pablo,gastrointestinal,fatal,16,False,True,background_seasonal,
GHE-08452,G-0047,2017-08-13,Pablo,respiratory,fatal,17,False,True,tourism_linked,2017-08-05
GHE-08460,G-0047,2018-04-06,Pablo,respiratory,fatal,9,False,True,background_seasonal,
GHE-08478,G-0047,2019-05-28,Pablo,respiratory,fatal,8,False,True,background_seasonal,
GHE-08494,G-0047,2020-07-15,Pablo,respiratory,fatal,10,False,True,background_seasonal,
GHE-08517,G-0047,2021-06-19,Pablo,respiratory,fatal,15,False,True,tourism_linked,2021-06-13
GHE-08561,G-0047,2023-08-22,Pablo,respiratory,fatal,8,False,True,background_seasonal,
GHE-08578,G-0048,2015-03-14,Pablo,respiratory,fatal,12,False,True,maternal_intragroup,
GHE-08592,G-0048,2015-06-10,Pablo,respiratory,fatal,21,False,False,tourism_linked,2015-05-29
GHE-18818,G-0097,2018-05-23,Umubano,respiratory,fatal,12,False,True,background_seasonal,
GHE-18820,G-0097,2018-09-03,Umubano,dermatological,fatal,18,False,True,background_seasonal,
GHE-18824,G-0097,2018-12-12,Umubano,respiratory,fatal,14,False,True,background_seasonal,
GHE-18851,G-0097,2022-02-08,Umubano,respiratory,fatal,5,False,True,background_seasonal,
GHE-00497,G-0004,2019-06-16,Susa,respiratory,fatal,16,False,True,background_seasonal,
GHE-08606,G-0048,2015-09-30,Pablo,respiratory,fatal,21,False,True,tourism_linked,2015-09-26
GHE-08658,G-0048,2016-10-24,Pablo,respiratory,fatal,21,False,True,maternal_intragroup,
GHE-08660,G-0048,2016-11-02,Pablo,respiratory,fatal,5,False,True,maternal_intragroup,
GHE-08669,G-0048,2016-12-07,Pablo,respiratory,fatal,15,False,True,tourism_linked,2016-11-30
GHE-08677,G-0048,2017-01-11,Pablo,respiratory,fatal,16,False,True,background_seasonal,
GHE-08688,G-0048,2017-03-24,Pablo,other,fatal,17,False,True,background_seasonal,
GHE-08717,G-0048,2017-12-14,Pablo,respiratory,fatal,15,False,False,maternal_intragroup,
GHE-08738,G-0048,2018-03-10,Pablo,respiratory,fatal,15,False,True,background_seasonal,
GHE-08758,G-0048,2018-05-05,Pablo,respiratory,fatal,19,False,False,background_seasonal,
GHE-08763,G-0048,2018-06-01,Pablo,respiratory,fatal,20,False,True,maternal_intragroup,
GHE-08766,G-0048,2018-08-31,Pablo,respiratory,fatal,10,False,True,background_seasonal,
GHE-18754,G-0096,2023-02-09,Umubano,respiratory,fatal,16,False,False,background_seasonal,
GHE-18756,G-0096,2023-03-14,Umubano,respiratory,fatal,21,False,True,background_seasonal,
GHE-18790,G-0097,2016-02-29,Umubano,respiratory,fatal,8,False,True,background_seasonal,
GHE-00528,G-0004,2022-11-27,Susa,injury,fatal,17,False,True,background_seasonal,
GHE-18803,G-0097,2016-12-26,Umubano,respiratory,fatal,12,False,True,background_seasonal,
GHE-08774,G-0048,2018-10-21,Pablo,respiratory,fatal,10,False,True,background_seasonal,
GHE-08782,G-0048,2018-12-24,Pablo,gastrointestinal,fatal,14,False,True,background_seasonal,
GHE-08786,G-0048,2019-01-31,Pablo,respiratory,fatal,15,False,True,background_seasonal,
GHE-08790,G-0048,2019-02-14,Pablo,respiratory,fatal,9,False,True,maternal_intragroup,
GHE-08816,G-0048,2019-07-14,Pablo,respiratory,fatal,7,False,True,background_seasonal,
GHE-02813,G-0022,2016-10-28,Susa,respiratory,fatal,8,False,True,background_seasonal,
GHE-08823,G-0048,2019-09-29,Pablo,gastrointestinal,fatal,7,False,True,background_seasonal,
GHE-08825,G-0048,2019-10-10,Pablo,respiratory,fatal,21,False,True,maternal_intragroup,
GHE-08828,G-0048,2019-11-12,Pablo,respiratory,fatal,5,False,True,maternal_intragroup,
GHE-08829,G-0048,2019-11-14,Pablo,respiratory,fatal,16,False,True,background_seasonal,
GHE-08830,G-0048,2019-11-15,Pablo,respiratory,fatal,10,False,True,maternal_intragroup,
GHE-18686,G-0096,2020-03-25,Umubano,respiratory,fatal,17,False,True,tourism_linked,2020-03-22
GHE-08832,G-0048,2019-11-18,Pablo,respiratory,fatal,7,False,False,background_seasonal,
GHE-08833,G-0048,2019-11-19,Pablo,injury,fatal,15,False,True,background_seasonal,
GHE-08842,G-0048,2019-12-28,Pablo,respiratory,fatal,8,False,False,background_seasonal,
GHE-08848,G-0048,2020-02-12,Pablo,respiratory,fatal,13,False,True,maternal_intragroup,
GHE-08855,G-0048,2020-04-17,Pablo,respiratory,fatal,7,False,True,background_seasonal,
GHE-08862,G-0048,2020-05-05,Pablo,gastrointestinal,fatal,19,False,True,background_seasonal,
GHE-02785,G-0022,2015-08-19,Susa,respiratory,fatal,5,False,True,background_seasonal,
GHE-08889,G-0048,2020-11-30,Pablo,dermatological,fatal,6,False,True,background_seasonal,
GHE-08928,G-0048,2021-05-29,Pablo,injury,fatal,14,False,False,background_seasonal,
GHE-02779,G-0022,2015-05-11,Susa,respiratory,fatal,7,False,True,background_seasonal,
